Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,22110451.25,4369,245.355995178223,0.0979999974370003,284.35400390625,0.0890372955322266,500,8.1477514281869e-006,500,0.0427906150817871,500,,,6.66542042716695e-007,3.70684950673022e-008,6.31445119029953e-007,,25,89.0372955322266,0.00814775142818689,42.7906150817871,,,,,0.00,0.00,0.00,0.00
,22111065.36,4369,241.747245788574,0.0979999974370003,284.35400390625,0.0876110266113281,500,8.11311390250921e-006,500,0.0432179756164551,500,,,5.42881980683721e-007,4.33469191751978e-008,7.18784964706716e-007,,25,87.6110266113281,0.00811311390250921,43.2179756164551,,,,,0.00,0.00,0.00,0.00
,22111679.92,4369,238.191398620605,0.0979999974370003,284.35400390625,0.0861986236572266,500,8.10899402946234e-006,500,0.0436493110656738,500,,,1.00493891918163e-006,4.86912101176556e-008,6.50784098664144e-007,,25,86.1986236572266,0.00810899402946234,43.6493110656738,,,,,0.00,0.00,0.00,0.00
,22112287.73,4369,234.685501098633,0.0979999974370003,284.35400390625,0.0848090972900391,500,8.09312477707863e-006,500,0.0440883674621582,500,,,6.93226253321535e-007,4.43437870647271e-008,7.31546916674685e-007,,25,84.8090972900391,0.00809312477707863,44.0883674621582,,,,,0.00,0.00,0.00,0.00
,22112895.69,4369,231.234252929688,0.0979999974370003,284.35400390625,0.0834429092407227,500,8.06977868080139e-006,500,0.0445329438781738,500,,,5.81034084363398e-007,3.56399917104973e-008,9.03862833073292e-007,,25,83.4429092407227,0.00806977868080139,44.5329438781738,,,,,0.00,0.00,0.00,0.00
,22113499.14,4369,227.833549499512,0.0979999974370003,284.35400390625,0.0820849304199219,500,8.06535355746746e-006,500,0.0449786796569824,500,,,6.58522117088796e-007,5.08206300897214e-008,6.7622517022236e-007,,25,82.0849304199219,0.00806535355746746,44.9786796569824,,,,,0.00,0.00,0.00,0.00
,22114097.92,4369,224.479545593262,0.0979999974370003,284.35400390625,0.0807550430297852,500,8.06077595800161e-006,500,0.0454364356994629,500,,,7.66745494522321e-007,4.73631427917655e-008,8.58908930903649e-007,,25,80.7550430297852,0.00806077595800161,45.4364356994629,,,,,0.00,0.00,0.00,0.00
,22114695.78,4369,221.176849365234,0.0979999974370003,284.35400390625,0.0794303796386719,500,8.04994203150272e-006,500,0.0458920669555664,500,,,8.56686171071404e-007,4.19173578379911e-008,5.65502641046213e-007,,25,79.4303796386719,0.00804994203150272,45.8920669555664,,,,,0.00,0.00,0.00,0.00
,22115289.11,4369,217.923698425293,0.0979999974370003,284.35400390625,0.0781315307617187,500,8.04399117827415e-006,500,0.0463588027954102,500,,,1.09300177655971e-006,3.82345355454307e-008,5.9362408854896e-007,,25,78.1315307617188,0.00804399117827415,46.3588027954102,,,,,0.00,0.00,0.00,0.00
,22115880.17,4369,214.720100402832,0.0979999974370003,284.35400390625,0.0768428768920899,500,8.03361501544714e-006,500,0.0468228607177734,500,,,5.7226039978024e-007,4.08654047415633e-008,5.93426803267536e-007,,25,76.8428768920898,0.00803361501544714,46.8228607177734,,,,,0.00,0.00,0.00,0.00
,22116467.75,4369,211.561599731445,0.0979999974370003,284.35400390625,0.0755760726928711,500,7.99165327101946e-006,500,0.0472990608215332,500,,,4.57763756761164e-007,4.85592021983059e-008,7.92869537597798e-007,,25,75.5760726928711,0.00799165327101946,47.2990608215332,,,,,0.00,0.00,0.00,0.00
,22117055.39,4369,208.449295043945,0.0979999974370003,284.35400390625,0.0743329010009766,500,8.00675939768553e-006,500,0.047779109954834,500,,,9.36769319809709e-007,4.54564937616943e-008,5.97533980086248e-007,,25,74.3329010009766,0.00800675939768553,47.779109954834,,,,,0.00,0.00,0.00,0.00
,22117637.25,4369,205.38289642334,0.0979999974370003,284.35400390625,0.0731024780273438,500,7.9968411847949e-006,500,0.0482607536315918,500,,,7.30034533366042e-007,5.26344104287097e-008,8.44281540948165e-007,,25,73.1024780273438,0.0079968411847949,48.2607536315918,,,,,0.00,0.00,0.00,0.00
,22118217.91,4369,202.361801147461,0.0979999974370003,284.35400390625,0.0718881924438476,500,7.98051420599222e-006,500,0.0487489639282227,500,,,3.43799049777183e-006,3.93263299160475e-008,2.25047928830693e-006,,25,71.8881924438477,0.00798051420599222,48.7489639282227,,,,,0.00,0.00,0.00,0.00
,22118800.11,4369,199.383445739746,0.0979999974370003,284.35400390625,0.0706886596679688,500,7.96662867069244e-006,500,0.0492445869445801,500,,,7.69244258386682e-007,4.50457440770451e-008,6.90198001373323e-007,,25,70.6886596679688,0.00796662867069244,49.2445869445801,,,,,0.00,0.00,0.00,0.00
,22119376.19,4369,196.451148986816,0.0979999974370003,284.35400390625,0.0695092544555664,500,7.94175684452057e-006,500,0.0497504463195801,500,,,7.87936326275348e-007,4.89034072365334e-008,6.2709760297986e-007,,25,69.5092544555664,0.00794175684452057,49.7504463195801,,,,,0.00,0.00,0.00,0.00
,22119947.55,4369,193.561248779297,0.0979999974370003,284.35400390625,0.068336784362793,500,7.93199121952057e-006,500,0.0502481803894043,500,,,6.19061961679128e-007,3.92853815628356e-008,7.74149530769675e-007,,25,68.336784362793,0.00793199121952057,50.2481803894043,,,,,0.00,0.00,0.00,0.00
,22120518.33,4369,190.714202880859,0.0979999974370003,284.35400390625,0.0671831512451172,500,7.9333645105362e-006,500,0.0507584838867188,500,,,6.47104344371372e-007,3.23817245793025e-008,8.48407007124737e-007,,25,67.1831512451172,0.00793336451053619,50.7584838867188,,,,,0.00,0.00,0.00,0.00
,22121084.45,4369,187.908401489258,0.0979999974370003,284.35400390625,0.0660459899902344,500,7.91337549686432e-006,500,0.0512741084289551,500,,,7.87122964331039e-007,3.68757927534978e-008,9.1154026613146e-007,,25,66.0459899902344,0.00791337549686432,51.2741084289551,,,,,0.00,0.00,0.00,0.00
