#  temperature dependence of magnetization of quartz holder at 5T
#   temperature (K) 	 M/H (emu)
2.404931182861330115e+02	-8.491027354018789853e-08
2.400009384155270027e+02	-6.920593305388569460e-08
2.394987182617190058e+02	-8.876039944605730432e-08
2.389990310668949860e+02	-9.072191421819489549e-08
2.385096969604489914e+02	-1.172698842238950079e-07
2.379761657714840055e+02	-9.347942661229419997e-08
2.375024108886719887e+02	-8.571841311631829950e-08
2.369845886230469887e+02	-9.698212760283680148e-08
2.364836959838869745e+02	-1.030465405674909999e-07
2.360145721435550001e+02	-1.094363776695619878e-07
2.355173645019530113e+02	-8.787774924884560473e-08
2.350123367309570028e+02	-1.002442988017919943e-07
2.345157012939449999e+02	-1.065814019972859963e-07
2.339944839477539915e+02	-8.800017992737211119e-08
2.334977874755860228e+02	-1.178479400167309967e-07
2.330090713500979973e+02	-9.411281737284990249e-08
2.325079269409179972e+02	-8.238276196736859915e-08
2.320125503540039915e+02	-1.040360600780630050e-07
2.315164871215820028e+02	-8.524057225267969351e-08
2.310049133300780113e+02	-7.018357829225539702e-08
2.304883041381840201e+02	-7.068848498583320505e-08
2.299949111938479973e+02	-1.010263737734039968e-07
2.294943847656250000e+02	-1.093522768386579957e-07
2.289900207519530113e+02	-8.317430841438639128e-08
2.285001220703129832e+02	-6.644364867951580001e-08
2.280081024169919885e+02	-9.764225636795159931e-08
2.275046997070309942e+02	-1.011624316060190043e-07
2.270178070068360228e+02	-9.561337464212419344e-08
2.265096740722659945e+02	-9.645722355998359589e-08
2.260192337036130255e+02	-8.902338295101689412e-08
2.255243148803710085e+02	-9.186264878322108529e-08
2.250326995849610228e+02	-1.008017578155059941e-07
2.245255813598630255e+02	-9.442504973465890516e-08
2.240370483398440058e+02	-8.905351516097900749e-08
2.235250473022460085e+02	-9.454626010200150269e-08
2.230084762573239914e+02	-8.808250564242320500e-08
2.225152282714840055e+02	-8.280501413014509412e-08
2.220029830932619745e+02	-9.242771212107438627e-08
2.214945220947269888e+02	-8.925376947219279244e-08
2.210078048706050140e+02	-7.620508581087239977e-08
2.205154495239260086e+02	-6.426394954600461034e-08
2.200327987670899859e+02	-6.703712457884209969e-08
2.195292282104489914e+02	-6.949357027083739723e-08
2.190497436523440058e+02	-8.531772362224739444e-08
2.185481109619139772e+02	-7.665752984183000371e-08
2.180386581420899859e+02	-8.533758813247049415e-08
2.175433349609379832e+02	-4.747105050444880225e-08
2.170359649658199999e+02	-7.181020422823469985e-08
2.165315780639649859e+02	-9.041023912003819429e-08
2.160236282348630255e+02	-9.644049305342570018e-08
2.155099182128909945e+02	-5.235417112782219354e-08
2.150187759399409799e+02	-8.280019134090280086e-08
2.145221939086909799e+02	-4.473117432896969772e-08
2.140106430053710085e+02	-7.012442495225290458e-08
2.135285186767580115e+02	-7.028263151074360188e-08
2.130398788452149859e+02	-4.930965081035209656e-08
2.125395126342770027e+02	-4.506718859068490047e-08
2.120286941528320028e+02	-2.998577457419049474e-08
2.115114974975590201e+02	-7.676738197077549501e-08
2.110218200683590055e+02	-5.225549711997580137e-08
2.105227432250979973e+02	-7.094403450052219178e-08
2.099989624023440058e+02	-6.487660493489960433e-08
2.094985275268550140e+02	-5.115387518908339562e-08
2.090070953369139772e+02	-5.473954893857019048e-08
2.085387268066409945e+02	-4.312853368847480040e-08
2.080235824584960085e+02	-6.162568099033379860e-08
2.075243835449219887e+02	-5.507576736384380137e-08
2.070093383789059942e+02	-5.714406107095080323e-08
2.065141525268550140e+02	-4.298882611660319688e-08
2.060234451293949860e+02	-4.727491025634599415e-08
2.055381317138669885e+02	-8.374964034996951262e-08
2.050440292358399859e+02	-5.242597500228559702e-08
2.045448074340820028e+02	-3.789069097676760254e-08
2.040284347534179972e+02	-4.017096696157449817e-08
2.035219650268550140e+02	-5.403957701492120037e-08
2.030280151367190058e+02	-4.275384482961119688e-08
2.025365753173830115e+02	-5.806074983208040265e-08
2.020446243286130255e+02	-5.662884259186860597e-08
2.015344085693360228e+02	-2.035324104632009704e-08
2.010293502807619745e+02	-2.680614785801080113e-08
2.005365219116210085e+02	-3.915508659415269999e-08
2.000436325073239914e+02	-2.230003465890990298e-08
1.995341491699219887e+02	-5.448509898514820666e-08
1.990240325927730112e+02	-6.435894048835820382e-08
1.985313949584960085e+02	-6.691113888060479245e-09
1.980390472412110228e+02	-4.555927476115019143e-08
1.975396652221679972e+02	-4.289228482133359944e-08
1.970125427246090055e+02	-3.348992970803250265e-08
1.965185165405270027e+02	-3.781461263384910124e-08
1.960213699340820028e+02	-3.610667665850700069e-08
1.955294418334960085e+02	-7.491111402089981487e-08
1.950298004150389772e+02	-4.706814736864030483e-08
1.945290985107419885e+02	-4.565078919157280494e-08
1.940235366821289915e+02	-7.400393120770900240e-08
1.935241851806639772e+02	-7.935411335673730598e-08
1.930398025512699860e+02	-5.280428688596480437e-08
1.925643692016600141e+02	-5.932457443183049909e-08
1.920489959716800001e+02	-5.181882679385420029e-08
1.915327453613280113e+02	-3.252448999968220180e-08
1.910359878540039915e+02	-9.630944852820368719e-08
1.905508651733399859e+02	-5.246875935817559517e-08
1.900582427978519888e+02	-7.335683631874209830e-08
1.895473480224610228e+02	-7.414791218106649597e-08
1.890472717285159945e+02	-3.357296992518710133e-08
1.885417098999020027e+02	-6.536957646014979449e-08
1.880412445068360228e+02	-3.687286596123930150e-08
1.875393371582030113e+02	-8.940083917216118618e-08
1.870389099121090055e+02	-8.166536278174380646e-08
1.865465545654300001e+02	-7.044964174893400538e-08
1.860659484863280113e+02	-1.038037586955690070e-07
1.855566558837889772e+02	-7.830947251398249898e-08
1.850352630615230112e+02	-6.843785482772450720e-08
1.845390319824219887e+02	-3.065961629079189791e-08
1.840512237548830115e+02	-2.995749607360900356e-08
1.835601959228519888e+02	-5.733268046792199573e-08
1.830561676025389772e+02	-7.614718920990790415e-08
1.825431976318360228e+02	-4.257869972063200755e-08
1.820489807128909945e+02	-7.983465343030869692e-08
1.815526580810550001e+02	-7.071904177935709529e-08
1.810501708984379832e+02	-6.275775480147090560e-08
1.805534362792969887e+02	-8.091672964541960307e-08
1.800658111572269888e+02	-7.782918150338699186e-08
1.795492324829100141e+02	-9.828503246657119134e-08
1.790593719482419885e+02	-1.003594489680009942e-07
1.785466461181639772e+02	-9.405581586390178959e-08
1.780573272705080115e+02	-1.054920128598720011e-07
1.775501251220699999e+02	-8.404988201882719686e-08
1.770357666015620168e+02	-4.521989154800480556e-08
1.765336990356449860e+02	-9.307123877665359161e-08
1.760411682128909945e+02	-8.027084942022630594e-08
1.755528869628909945e+02	-7.668720733844370069e-08
1.750391387939449999e+02	-6.546608540213539269e-08
1.745515441894530113e+02	-7.616498759804980932e-08
1.740526885986330115e+02	-7.392678926114009856e-08
1.735410385131840201e+02	-9.115082890118060524e-08
1.730300750732419885e+02	-6.451136854950339909e-08
1.725303497314449999e+02	-8.575882529638950162e-08
1.720537033081050140e+02	-5.141177390941750069e-08
1.715617980957029829e+02	-1.154348829706700152e-07
1.710731506347659945e+02	-6.419201484581300260e-08
1.705831451416019888e+02	-4.612466740950009749e-08
1.700964202880859943e+02	-6.563264814682781098e-08
1.695720596313479973e+02	-6.186234904588440712e-08
1.690582580566409945e+02	-1.142779792098719896e-07
1.685615310668950144e+02	-8.843881415824060636e-08
1.680625534057620030e+02	-6.555218710538170526e-08
1.675720214843750000e+02	-8.121710824160968953e-08
1.670712432861330115e+02	-9.882193113317679091e-08
1.665582962036129970e+02	-9.257448630974759575e-08
1.660488815307620030e+02	-3.520639733939110209e-08
1.655443420410159945e+02	-7.289603194248139724e-08
1.650570678710940058e+02	-6.600551330110039600e-08
1.645425186157229973e+02	-6.881468307354440259e-08
1.640481643676759802e+02	-8.631154316791900981e-08
1.635671920776370030e+02	-1.077392361752269948e-07
1.630855865478519888e+02	-9.366305134046519363e-08
1.625746231079100141e+02	-1.036769684948739956e-07
1.620853881835940058e+02	-9.650271564194410139e-08
1.615884399414059942e+02	-3.845605926437039726e-08
1.610922470092770027e+02	-6.073200854179659779e-08
1.605867767333980112e+02	-5.898597199734429422e-08
1.600716857910159945e+02	-1.900565016932709659e-08
1.595576400756839917e+02	-5.233114560527990772e-08
1.590240631103519888e+02	-4.398946373750169712e-08
1.585329818725589917e+02	-5.522377965324050200e-08
1.580688400268549856e+02	-6.215007934732799682e-08
1.575615081787109943e+02	-9.368221843928221653e-09
1.570421218872070028e+02	-6.888952660200749598e-08
1.565557785034179972e+02	-4.465052933831909996e-08
1.560722656250000000e+02	-6.467292246911360162e-08
1.555791091918950144e+02	-5.907601570694150691e-08
1.550634231567379970e+02	-6.616687565278389660e-08
1.545698776245120030e+02	-5.371699487765999956e-08
1.540778198242190058e+02	-7.576982900802059264e-08
1.535705032348629970e+02	-4.555463295429969268e-08
1.530673065185550001e+02	-3.875401119082609823e-08
1.525866470336910083e+02	-5.431154786840980369e-08
1.520779495239259802e+02	-4.634897526939709738e-08
1.515625152587890057e+02	-6.828914986299669407e-08
1.510560073852539915e+02	-6.290996431877889155e-08
1.505642623901370030e+02	-6.559254908464890160e-08
1.500783691406250000e+02	-4.118523353432650106e-08
1.495835723876949999e+02	-7.085399746850440127e-08
1.490935363769529829e+02	-6.927018184567110921e-08
1.485757522583009802e+02	-4.088184840169149804e-08
1.480846557617190058e+02	-5.020865771700849591e-08
1.475927352905270027e+02	-6.562264253178070753e-08
1.470765838623050001e+02	-5.985793689393150569e-08
1.465722427368160083e+02	-6.498852429069880337e-08
1.460807876586910083e+02	-4.324222317705730136e-08
1.455953292846679972e+02	-4.581474611035530577e-08
1.451037521362300140e+02	-5.958709355067189765e-08
1.446012344360350141e+02	-5.279836301599969858e-08
1.440905609130859943e+02	-5.393311344250750508e-08
1.435943527221679972e+02	-5.155818067088480469e-08
1.430907669067379970e+02	-3.985550032816769771e-08
1.425902175903320028e+02	-3.724538810635540066e-08
1.421024246215820028e+02	-4.662687143731190713e-08
1.416107330322269888e+02	-3.527778304334229901e-08
1.411087570190429972e+02	-6.373858172698429242e-08
1.405960006713870030e+02	-3.715129328481579834e-08
1.400520324707029829e+02	-7.262429463901519149e-08
1.395699920654300001e+02	-5.948592757214089861e-08
1.390609283447269888e+02	-3.735883254478180318e-08
1.385488891601559942e+02	-5.435236334446940270e-08
1.380477600097659945e+02	-5.745106399604389618e-08
1.375672988891600141e+02	-6.132456156217440116e-08
1.370975265502929972e+02	-4.180385581916789768e-08
1.366095581054690058e+02	-6.243570283191880402e-08
1.360886154174800140e+02	-2.168426261262609990e-08
1.355956802368160083e+02	-4.214073447493770099e-08
1.350977554321289915e+02	-2.700358237174500320e-08
1.345972976684570028e+02	-4.212507160761920497e-08
1.341105804443359943e+02	-5.319412745337759830e-08
1.336156997680660083e+02	-4.048142429199439870e-08
1.331009063720699999e+02	-4.893252853780740402e-08
1.325899734497070028e+02	-3.622788799598069888e-08
1.320892333984379832e+02	-4.309832248164560180e-08
1.315878219604490198e+02	-3.047608973176600352e-08
1.310913085937500000e+02	-4.271467810187169859e-08
1.305852508544919885e+02	-2.008632253999350158e-08
1.300890808105470171e+02	-5.476084272136670152e-08
1.295653533935550001e+02	-5.113393537413269482e-08
1.290718612670899859e+02	-5.224981215608099530e-08
1.285776443481450144e+02	-2.341108043977030070e-08
1.280711021423340128e+02	-3.017704418217330193e-08
1.275673599243160083e+02	-3.283831848265519707e-08
1.270662879943849930e+02	-6.163298337387620993e-09
1.265716247558589913e+02	-3.570707119298020080e-08
1.260948944091800143e+02	-4.862323496895059466e-08
1.255804977416990056e+02	-3.687269251524040404e-08
1.250996551513670028e+02	-2.294266299630520008e-08
1.246034126281739987e+02	-4.301736079821210191e-08
1.240881919860839986e+02	-2.927091719659540196e-08
1.235819511413569955e+02	-1.488568652870620242e-08
1.230948753356929899e+02	-7.377889014839519416e-09
1.225937576293950144e+02	-3.154008999808980051e-08
1.220906715393070101e+02	-3.932034942078320861e-09
1.216073493957519958e+02	-4.276868457323490309e-08
1.211013946533199857e+02	-3.993891122515829729e-08
1.206036911010740056e+02	-2.294434573130480202e-08
1.200927810668950144e+02	-1.301860550800409966e-08
1.195870857238769958e+02	-6.398239114059620042e-09
1.190852355957029971e+02	-1.237778917165919976e-08
1.186012535095210012e+02	-1.873903702669809978e-08
1.181009216308589913e+02	-3.254321288764509704e-08
1.176037940979000069e+02	-4.229613544018269758e-08
1.171104965209959943e+02	-6.683677778913459572e-08
1.165972518920900001e+02	-4.550376393416150468e-08
1.160971794128420100e+02	-5.348178056876730279e-08
1.156096725463870030e+02	-4.037208796407399824e-08
1.151129989624020027e+02	1.246868571442520163e-09
1.146138687133790057e+02	-3.263360362222569352e-08
1.140986709594729973e+02	-2.597108628423080165e-08
1.135897674560549859e+02	-2.645966473712149753e-08
1.131056861877440127e+02	3.063227939337299603e-09
1.126157302856450144e+02	-6.287271202427709991e-08
1.121049461364749931e+02	-2.927188721378450444e-08
1.115891113281250000e+02	-3.297178991177430381e-08
1.110795822143549856e+02	-2.868206032588610049e-08
1.106119041442869957e+02	-2.230171813493490239e-08
1.101161231994630043e+02	-2.507829191552140234e-08
1.096111640930180045e+02	-1.558987892247269936e-08
1.090995483398439916e+02	-1.268967027914120050e-08
1.086123390197750069e+02	-1.339801427673570064e-08
1.081210098266599999e+02	-1.449131499956899921e-08
1.076130790710449929e+02	-3.819647921776870041e-08
1.071233406066889984e+02	-2.306890441650720202e-08
1.066300697326660014e+02	-3.298362781483139790e-08
1.061162528991699929e+02	-1.823844022756449917e-08
1.056077346801759944e+02	-1.487181549325450077e-08
1.051285285949710016e+02	-3.327300604386790068e-08
1.046176605224609943e+02	-1.194082091159530037e-08
1.041309890747069886e+02	-2.578527419118319799e-08
1.036204643249510013e+02	-2.304192675338149890e-08
1.031070976257319955e+02	-5.633085364239889223e-08
1.026064109802249931e+02	-1.081088830745980010e-08
1.021151313781739987e+02	-1.949070835143020302e-08
1.016066856384280044e+02	-2.878379457594200335e-08
1.011155548095699857e+02	-2.337823018405890269e-08
1.006175155639650001e+02	-5.232278006459480610e-08
1.001296043395999931e+02	-3.457925260975180356e-08
9.961930847167970171e+01	-1.923728098616310044e-08
9.910200881958009234e+01	-1.128551082604669873e-08
9.860283660888670454e+01	-6.208324635830359872e-09
9.809532165527339487e+01	1.283741720921730009e-08
9.758812332153320312e+01	-8.505478515398849927e-09
9.710886383056640625e+01	-1.337653839675580065e-08
9.660328674316410513e+01	1.219503522315840089e-08
9.611341857910160513e+01	-1.357954134140180003e-08
9.562783050537109375e+01	-4.178583619939779447e-09
9.513268280029301138e+01	2.412669778731519973e-08
9.462876892089839487e+01	9.157113700034040520e-09
9.412026596069340201e+01	2.062850139783840055e-08
9.364006805419920454e+01	-2.826619309234110093e-09
9.313526153564448862e+01	1.879035247531079917e-08
9.262966918945308237e+01	-1.305156836669709947e-08
9.212345886230470171e+01	-1.540724337192970045e-08
9.160856628417970171e+01	1.542463131302820127e-08
9.108903884887699576e+01	1.906973353825169765e-08
9.060967636108399859e+01	-8.396113987370220430e-09
9.009810256958009234e+01	3.509662691788849715e-08
8.961388015747070312e+01	-2.936532375363140068e-08
8.911528015136720171e+01	1.122890843665699994e-08
8.861300659179691763e+01	-1.217111758097549908e-08
8.810697555541990766e+01	1.707249403040260081e-08
8.761287689208980112e+01	-1.964171285971519997e-08
8.712100219726558237e+01	7.906879916269859170e-09
8.662265396118159799e+01	5.645261936963499755e-09
8.612627029418949576e+01	3.858703549961740226e-08
8.563948822021480112e+01	-1.164772483571620079e-08
8.513369750976559658e+01	1.060294846646480013e-08
8.463137435913090201e+01	5.616734390212609710e-08
8.411966323852540484e+01	7.584310307572649844e-09
8.363199234008790484e+01	7.393369760548259286e-09
8.313979721069340201e+01	-1.944456959343209812e-08
8.261940002441409092e+01	2.692369661670900137e-08
8.212472915649409799e+01	-8.944431545728569985e-09
8.162965011596679688e+01	3.222135904036759818e-08
8.111896896362308951e+01	5.573556121217481088e-08
8.060531997680659799e+01	3.299457170902349768e-08
8.011064910888670454e+01	1.538315167406790092e-08
7.959407424926759234e+01	4.447184043399080173e-08
7.908900451660159092e+01	2.251058113841810512e-09
7.857444381713870030e+01	1.425613560343030042e-08
7.808069229125979405e+01	1.295095925491389857e-08
7.758126831054690342e+01	-1.776479988840280340e-08
7.707293319702149859e+01	-3.646997714105859795e-08
7.656866836547850141e+01	5.410499898274539964e-09
7.606827163696290484e+01	-3.643278476256479271e-09
7.556459426879879970e+01	-2.450995637773029789e-08
7.506965255737300424e+01	-2.812815201630589804e-08
7.456041336059570312e+01	1.576215859840929865e-08
7.405145645141600141e+01	2.718616186304799879e-08
7.355131912231449576e+01	-7.675093011851098464e-09
7.305040359497070312e+01	1.376285531985419992e-08
7.254761505126950283e+01	5.672480133162290098e-08
7.204685974121090908e+01	-8.588922656771909266e-10
7.153214263916019888e+01	-1.975199636401949885e-08
7.104297256469729405e+01	-1.304149720910579984e-08
7.052671432495120030e+01	1.886216387880590032e-08
7.002991867065429688e+01	-2.314557073928899930e-08
6.952466583251950283e+01	-3.708374587261009758e-08
6.902319717407229405e+01	-3.796633701514540125e-08
6.852616119384769888e+01	-2.400869154866459985e-08
6.802200317382811079e+01	-4.557687918942589840e-08
6.750299072265629263e+01	-5.591260315368319788e-08
6.700207519531250000e+01	-2.913331408249750286e-08
6.648895645141600141e+01	-1.436012100353429930e-08
6.599026870727540484e+01	-1.535284292269350137e-08
6.550109100341799717e+01	4.646150391008659912e-09
6.499499893188479405e+01	-5.510780121896569414e-10
6.449642181396480112e+01	3.686261360284179457e-09
6.398795318603520599e+01	-2.221557261905089723e-09
6.348010063171389561e+01	1.227631247421419841e-08
6.296511077880860086e+01	3.615464142190549955e-08
6.246099853515620026e+01	3.622444536521540123e-08
6.196526527404779472e+01	6.623265314257269830e-08
6.146075630187990413e+01	3.418479968211259849e-08
6.094052124023439632e+01	2.295537256398420117e-08
6.045420646667479758e+01	2.172835457159590150e-09
5.995482635498049717e+01	3.446744869961799736e-08
5.943810272216799717e+01	3.079537611383200295e-08
5.893650817871090197e+01	-1.594382428190809981e-08
5.845348548889160156e+01	1.438161329299059870e-07
5.795473670959470525e+01	-3.476523350669300204e-10
5.743097496032709870e+01	6.087566569300081086e-08
5.691089630126950283e+01	6.599893725540330747e-08
5.641339874267580257e+01	1.480622309936940086e-08
5.590795898437500000e+01	1.101616568634759878e-07
5.539165306091310725e+01	4.126359441571490419e-08
5.490024757385250354e+01	2.464608532891330110e-08
5.441605377197270599e+01	7.472949074888860056e-08
5.391426467895509944e+01	2.014281686411530027e-08
5.339330101013180041e+01	5.485942915218620071e-08
5.290044212341310725e+01	9.154860101616660642e-08
5.240185356140139561e+01	2.098686732509260029e-08
5.189375877380370383e+01	9.044821727705368733e-08
5.138759803771970525e+01	7.373311492920530008e-08
5.088181304931639914e+01	6.194275196824280372e-08
5.037436103820800071e+01	3.966069069421459880e-08
4.987903976440429688e+01	1.073244509068500102e-07
4.936210441589360443e+01	7.624402705980960158e-08
4.886243438720700283e+01	1.168451721724200021e-07
4.836846733093259587e+01	9.647220383483080278e-08
4.786105346679689632e+01	4.555023542540730234e-08
4.733674240112299714e+01	3.894879490715899941e-08
4.684480285644529118e+01	9.774952006487060490e-08
4.633822441101070666e+01	7.005202350977530624e-08
4.583824157714840197e+01	7.402315946046231195e-08
4.532565116882320666e+01	2.745181712190650161e-08
4.483513450622560725e+01	6.759919860037320648e-08
4.435121154785159803e+01	8.008296570618459831e-08
4.383416175842290130e+01	8.652184465382109440e-08
4.332140159606930041e+01	5.225950458024129918e-08
4.282444000244139914e+01	5.387873560909789883e-08
4.229786109924319959e+01	1.619181517830909855e-08
4.180742073059079900e+01	9.368976972891509909e-08
4.131428527832029829e+01	3.565152892369610166e-08
4.079635620117189632e+01	3.092517759122980532e-08
4.029331970214840197e+01	5.956382627923970463e-08
3.978940963745120740e+01	5.417029148066549355e-08
3.927805900573729758e+01	5.027994977602429382e-08
3.877611732482910156e+01	7.635621023146450438e-08
3.826948356628420100e+01	6.854670887029540801e-08
3.778366851806639914e+01	7.296526007020870353e-08
3.728445053100589490e+01	5.769384699840320511e-08
3.676888847351070666e+01	5.946688954033130362e-08
3.626634597778320312e+01	9.058066119028909827e-08
3.577203369140629974e+01	4.543807174380280438e-08
3.526790237426759944e+01	8.833024009247669598e-08
3.476987266540530186e+01	6.285062057918869788e-08
3.425563240051270242e+01	6.860682272333040574e-08
3.375137710571289773e+01	8.773128332213569651e-08
3.324816322326660156e+01	9.608471017135358401e-08
3.275146675109859729e+01	7.579975913579430021e-08
3.225299835205080257e+01	6.492588222011950147e-08
3.175019264221189985e+01	7.621092458563428723e-08
3.124232864379879970e+01	7.993054350910571132e-08
3.072701835632319955e+01	9.764182080955589903e-08
3.021414852142330076e+01	5.112521270570999750e-08
2.972669506072999823e+01	5.310515001716579723e-08
2.923494148254389913e+01	6.808688691804190583e-08
2.873919773101809838e+01	8.797290979321570686e-08
2.822001552581789952e+01	9.582655395230379824e-08
2.769561100006100318e+01	1.415646169477050042e-07
2.721362495422360084e+01	8.036694110235180056e-08
2.670625591278080080e+01	1.373179455133990024e-07
2.620996284484860084e+01	1.101311174406070007e-07
2.570829391479489701e+01	8.975906265056099807e-08
2.520642566680909979e+01	1.050413383827249974e-07
2.470633697509769888e+01	1.077005736091180077e-07
2.421287727355960229e+01	6.831130867680219569e-08
2.369722366333010299e+01	1.427906023417280146e-07
2.321256351470950108e+01	1.447501276903440082e-07
2.270302772521969814e+01	1.192265440351639902e-07
2.218727874755860441e+01	1.352191117918909902e-07
2.170141220092770240e+01	1.530863618965449986e-07
2.120386695861819959e+01	1.541451176336419841e-07
2.069943618774410155e+01	1.738358701791100142e-07
2.020216464996339667e+01	1.440744352571709950e-07
1.969264793396000002e+01	1.786996431162530294e-07
1.921092414855960229e+01	2.043503738944289967e-07
1.871532344818119853e+01	1.812966602514010161e-07
1.821605205535889738e+01	2.332596131075589548e-07
1.771697139739989879e+01	1.882498176916810227e-07
1.722163677215580080e+01	2.284317634557179970e-07
1.672698116302489879e+01	2.013659590839380152e-07
1.622444343566889913e+01	2.617745086333359994e-07
1.572816324234010033e+01	2.568530893346439859e-07
1.524418354034420098e+01	3.302422522185139476e-07
1.474701356887820047e+01	2.594649546965089915e-07
1.424160432815550159e+01	2.775351047206850230e-07
