#  temperature dependence of magnetization of quartz holder at 3T
#   temperature (K) 	 M/H (emu)
2.683596191406250000e+02	-5.360431853496659743e-08
2.678466186523440342e+02	-6.015573293446509766e-08
2.673713836669920170e+02	-7.448402240717209364e-08
2.668502197265619884e+02	-5.246916667380570138e-08
2.663412628173829830e+02	-6.649621487798029924e-08
2.658577423095700283e+02	-5.708406998989219633e-08
2.653648529052730396e+02	-5.030371874112269486e-08
2.648672485351559658e+02	-6.753202914624039530e-08
2.643669281005859943e+02	-7.192843839815930614e-08
2.638460540771480396e+02	-6.786882937992429245e-08
2.633573760986329830e+02	-7.021580021878299934e-08
2.628579864501950283e+02	-7.325946514481259118e-08
2.623480834960940342e+02	-6.427585719517049618e-08
2.618439178466799717e+02	-3.849220864110100503e-08
2.613710784912109943e+02	-5.890591693905150758e-08
2.608793182373049717e+02	-5.826269358122539422e-08
2.603705596923829830e+02	-5.006802560347919804e-08
2.598442840576170170e+02	-5.992815778645019231e-08
2.593543548583980396e+02	-5.807556838569690051e-08
2.588655548095700283e+02	-4.760336617893499910e-08
2.583609008789059658e+02	-6.030776860273299362e-08
2.578702850341799717e+02	-6.252033198039808922e-08
2.573787231445309658e+02	-6.303312347445890337e-08
2.568755798339839771e+02	-6.036531378640031263e-08
2.563757629394530113e+02	-6.519347247641550603e-08
2.558402404785159945e+02	-5.245638338745660322e-08
2.553603057861330115e+02	-6.143092573265989682e-08
2.548664932250979973e+02	-5.570562190986099171e-08
2.543588943481449860e+02	-5.282161510068480248e-08
2.538714904785159945e+02	-5.068943737761230570e-08
2.533819198608399859e+02	-7.020025024567900814e-08
2.528775939941409945e+02	-4.959528070133519876e-08
2.523619689941409945e+02	-5.437697262194249339e-08
2.518586883544919885e+02	-5.868151614751109899e-08
2.513639755249020027e+02	-6.373595371971010189e-08
2.508676910400389772e+02	-6.429118915744588913e-08
2.503814468383789915e+02	-6.021865398422420359e-08
2.498850631713869745e+02	-5.597868933332769889e-08
2.493889770507809942e+02	-5.460492149380179477e-08
2.488994903564449999e+02	-5.805405138579200641e-08
2.483877639770510086e+02	-4.940573361815529785e-08
2.478531188964840055e+02	-6.294270359940280342e-08
2.473432388305659799e+02	-6.129864390116370001e-08
2.468469772338869745e+02	-5.915143477313809481e-08
2.463420639038090201e+02	-6.937476389752019857e-08
2.458559265136719887e+02	-6.702768794773210107e-08
2.453735656738280113e+02	-5.332085717138400993e-08
2.448980255126949999e+02	-6.109507263529649699e-08
2.443805007934570028e+02	-3.258420348588170066e-08
2.438723602294919885e+02	-2.396776742903540129e-08
2.433768157958980112e+02	-3.151416716943060130e-08
2.428787689208980112e+02	-2.045734151144909998e-08
2.423703002929690058e+02	-1.605985455458420055e-08
2.418754882812500000e+02	-1.964964704073639911e-08
2.413651580810550001e+02	-3.363518608420019966e-08
2.408927993774409799e+02	-3.143872623534159927e-08
2.404014892578129832e+02	-3.513917606971620251e-08
2.398929824829100141e+02	-3.880958918566629954e-08
2.393887405395510086e+02	-4.368815071877799309e-08
2.388958435058590055e+02	-4.275943285227609906e-08
2.383826370239260086e+02	-5.393425725088970242e-09
2.378629455566409945e+02	-3.843778394018210358e-08
2.373727035522460085e+02	-2.255458266782299855e-08
2.368851699829100141e+02	-3.897525742447100279e-08
2.363865509033199999e+02	-3.806686203720389895e-08
2.358911743164059942e+02	-3.286070606205000520e-08
2.353936996459960085e+02	-4.300512907702240497e-08
2.349022445678710085e+02	-2.658874399448459974e-08
2.344124984741210085e+02	-2.036802230271790006e-08
2.338967666625979973e+02	-3.590724948113620269e-08
2.333833618164059942e+02	-3.247889911557359587e-08
2.328886947631840201e+02	-2.838022870053060175e-08
2.324041824340820028e+02	-3.473917269377860062e-08
2.318919601440429972e+02	-3.384895763955819286e-08
2.313883666992190058e+02	-2.873813635295379771e-08
2.308845748901369745e+02	-4.089016985708609855e-08
2.304083862304690058e+02	-2.686000184114180064e-08
2.298868331909179972e+02	-3.058662370573669807e-08
2.293623886108399859e+02	-3.375394350671900205e-08
2.288754501342770027e+02	-3.498618273181220508e-08
2.283904571533199999e+02	-3.763675499840019906e-08
2.278885955810550001e+02	-2.741717691200850032e-08
2.273816452026369745e+02	-3.898621007442420243e-08
2.268898925781250000e+02	-2.987013388404880470e-08
2.264004287719729973e+02	-2.342463997245459845e-08
2.258942718505860228e+02	-3.449529662901890286e-08
2.253854064941409945e+02	-1.098066756208339972e-08
2.248975677490230112e+02	-3.300550353239630049e-08
2.244007263183590055e+02	-1.112579775349969931e-08
2.239108657836909799e+02	-2.080376308599899980e-08
2.234205245971679972e+02	-3.122689194148720648e-08
2.229232101440429972e+02	-3.335352192918400425e-08
2.224351501464840055e+02	-1.370544000494959958e-08
2.219093704223630255e+02	-3.475637463563339956e-08
2.214034500122070028e+02	-3.453640282972799279e-08
2.209028625488280113e+02	-3.235838427059879758e-08
2.204028015136719887e+02	-2.328367810225289939e-08
2.199121780395510086e+02	-1.342263031196129976e-08
2.194143600463869745e+02	-4.836917189265639780e-08
2.189082946777340055e+02	-3.455850778020480418e-08
2.183926773071289915e+02	-4.950702823702009800e-08
2.178778152465820028e+02	-2.827955371465609607e-08
2.173888473510739914e+02	-2.897113768027990604e-08
2.169014358520510086e+02	-3.561303812772830172e-08
2.164085693359379832e+02	-3.341327586136280032e-08
2.159123611450199860e+02	-1.667783112321889985e-08
2.154098663330080115e+02	-2.839926138600600225e-08
2.149076766967770027e+02	-4.804494933077469532e-08
2.144065704345699999e+02	-1.780856951256770008e-08
2.138919219970699999e+02	5.679944891366108841e-09
2.133933334350590201e+02	-6.318481356315689721e-09
2.129116287231449860e+02	-5.487198427159820432e-09
2.124300079345699999e+02	-1.063847199032230011e-08
2.119393768310550001e+02	-2.132692460510009997e-08
2.114372177124020027e+02	-3.781930846300799673e-08
2.109255142211909799e+02	-7.616674026284280995e-09
2.104515838623050001e+02	-8.137637105359069862e-09
2.099492797851559942e+02	-4.208185311947349629e-08
2.094486770629880255e+02	-4.745411088401519779e-08
2.089415283203129832e+02	-3.343597087853070066e-08
2.084251708984379832e+02	-2.300606176578009808e-08
2.079183959960940058e+02	-2.908200271085139979e-08
2.074123535156250000e+02	-2.662531440994649894e-08
2.068946075439449999e+02	-3.610807925716049667e-08
2.064000930786130255e+02	-2.835652157708709714e-08
2.059302444458010086e+02	-3.464311963204479792e-08
2.054389190673830115e+02	-2.401023513129599972e-08
2.049476699829100141e+02	-2.055576892487800255e-08
2.044452819824219887e+02	-1.046115610460559967e-08
2.039403915405270027e+02	-1.673684683976590100e-08
2.034286880493159799e+02	-1.708186283227669964e-08
2.029236297607419885e+02	-3.044512154767549726e-08
2.024302520751949999e+02	2.833193936890760002e-09
2.019264144897460085e+02	-2.308109873466080001e-08
2.014258499145510086e+02	-1.692493958831860001e-08
2.009208297729489914e+02	-3.098527771860329863e-08
2.004255142211909799e+02	-1.419808028739810017e-08
1.999488067626949999e+02	-4.937416689764410148e-08
1.994561843872070028e+02	4.427909917929460138e-09
1.989552536010739914e+02	-4.549449717616280371e-09
1.984510192871090055e+02	-9.750462860733589030e-09
1.979340362548830115e+02	-8.144652769588650451e-10
1.974077987670899859e+02	-1.823193164882009927e-08
1.969185638427730112e+02	-3.222283423731720133e-08
1.964241790771480112e+02	-2.603050884184060084e-08
1.959289779663090201e+02	-6.521578131804270627e-09
1.954243240356449860e+02	-2.965899409926080248e-08
1.949293899536130255e+02	1.233677545259180033e-09
1.944400329589840055e+02	-1.175116462532729925e-08
1.939402236938479973e+02	-1.225459105906870106e-08
1.934468154907229973e+02	-1.973825654032559931e-09
1.929394302368159799e+02	-1.821877772427259880e-08
1.924388809204100141e+02	-9.992068134644949136e-09
1.919384918212889772e+02	-1.245097786164800055e-08
1.914225997924800140e+02	-1.756761872693929866e-08
1.909062423706050140e+02	-2.310326976001619862e-08
1.904268951416019888e+02	-4.084982928748549719e-08
1.899304580688479973e+02	-1.747743846954050075e-08
1.894368438720699999e+02	-9.391247814877828419e-09
1.889552841186520027e+02	-1.806964159151940083e-08
1.884575042724610228e+02	-3.247703076185239897e-08
1.879489212036130255e+02	-4.118674285382150005e-08
1.874398956298830115e+02	-3.163944105200560073e-08
1.869371032714840055e+02	-6.948925073719019245e-08
1.864609451293949860e+02	-7.143175802226571316e-08
1.859732666015620168e+02	-4.040506620812959865e-08
1.854626846313479973e+02	-4.049649484759029437e-08
1.849534454345699999e+02	-1.940896326707620174e-08
1.844565582275389772e+02	-4.086589627446490321e-08
1.839744873046870168e+02	-4.103332426940269837e-08
1.834694137573239914e+02	-3.926911033157709665e-08
1.829812164306639772e+02	-2.700899186205690063e-08
1.824946289062500000e+02	-5.790426590617130068e-08
1.819778213500979973e+02	-6.044309960831599012e-08
1.814735946655270027e+02	-7.538073535632379512e-09
1.809648132324219887e+02	-4.328358709335890243e-08
1.804402008056639772e+02	-2.404771607500269966e-08
1.799495239257809942e+02	-1.036668237748090031e-08
1.794456100463869745e+02	-9.827732482999989344e-08
1.789465942382809942e+02	-4.108360897796540097e-08
1.784648284912110228e+02	-2.847475150450889905e-08
1.779870910644530113e+02	-5.713904915539139575e-08
1.775003890991210085e+02	-1.505302710739620193e-08
1.769809875488280113e+02	-2.351699420086299709e-08
1.764676284790039915e+02	-3.849381764513410614e-08
1.759758300781250000e+02	-1.905930722270019922e-09
1.754794616699219887e+02	6.282847369030550672e-09
1.749667205810550001e+02	-4.470558579381380364e-10
1.744792785644530113e+02	-4.402747673606950098e-08
1.739691467285159945e+02	-1.922557863513050048e-08
1.734576263427730112e+02	-2.413526065004419983e-08
1.729415054321289915e+02	-1.367248435572679933e-08
1.724425048828129832e+02	-2.851420104563319624e-08
1.719775772094729973e+02	-3.071271093401090131e-08
1.714803161621090055e+02	-8.454963858177280389e-09
1.709901504516600141e+02	5.776791209169690656e-09
1.704876098632809942e+02	6.923935878033431268e-09
1.699823074340820028e+02	-9.028095911225908610e-09
1.694980926513669885e+02	-1.397296010797949966e-08
1.689962539672850141e+02	2.428388587325460229e-09
1.684830856323240198e+02	-2.197308001610340325e-08
1.679912414550779829e+02	-1.164437172004889857e-08
1.674821395874020027e+02	-3.101972141932280315e-08
1.669731597900390057e+02	-3.514229417835319533e-08
1.664806213378909945e+02	-2.542545364623020133e-08
1.659820327758789915e+02	-1.989209611594760090e-09
1.654837722778320028e+02	-3.077631285735200286e-08
1.649687500000000000e+02	-3.501317603842369795e-08
1.644744033813479973e+02	-4.805965463751100028e-08
1.639907913208009802e+02	-3.102108824340529875e-08
1.634961471557620030e+02	-3.073517564235999857e-08
1.630001678466800001e+02	-4.013992824471080060e-08
1.625121231079100141e+02	-1.929896724446050043e-08
1.620023193359379832e+02	-2.743484977366669751e-08
1.615044097900390057e+02	-4.614866697783170011e-08
1.610018386840820028e+02	-2.185015180047980035e-08
1.604948272705080115e+02	-3.464614349711960070e-08
1.599989700317379970e+02	-7.854389920654219070e-09
1.595044021606450144e+02	-1.989260153879019994e-08
1.590006713867190058e+02	-6.643189865153430639e-09
1.584790115356450144e+02	-1.463678677133419865e-08
1.579740753173830115e+02	-3.333596115593259714e-08
1.574997177124020027e+02	-2.233709670298310064e-08
1.569919815063479973e+02	-1.459864337508209995e-08
1.565036392211910083e+02	-4.336469279689720537e-08
1.560152053833009802e+02	2.022890267055720004e-08
1.555174026489259802e+02	-8.376550256419749630e-09
1.550052032470699999e+02	-2.938182318327580219e-08
1.545056076049800140e+02	-4.991124253000969797e-08
1.540022888183590055e+02	-5.649980561157810056e-09
1.535200881958009802e+02	-2.879453846959959798e-08
1.530153121948240198e+02	-6.306247273355310350e-09
1.524861984252929972e+02	-2.330639088585460032e-08
1.519934158325199860e+02	-2.504174206261920091e-08
1.515167541503909945e+02	-1.978565035838090083e-08
1.510018768310550001e+02	-2.696505386557480017e-08
1.504913253784179972e+02	-2.274298483917160015e-08
1.500011062622070028e+02	-8.701579052346970884e-09
1.495153808593750000e+02	-7.065661157397370065e-09
1.490209121704100141e+02	-3.570667543880330307e-08
1.485178985595699999e+02	-2.607775025829549752e-08
1.480077896118160083e+02	-2.640494361469669902e-08
1.474895019531250000e+02	-2.593084452637879713e-08
1.470086746215820028e+02	-3.366687625272939897e-08
1.465144882202149859e+02	-3.983088113251060146e-08
1.460177230834960085e+02	-4.548266529236379802e-08
1.455039367675779829e+02	-3.115409607603939811e-08
1.449879608154300001e+02	-2.365727411737710032e-08
1.444754867553710085e+02	-1.449473600096389899e-08
1.439942932128909945e+02	-2.372741291588850067e-08
1.434838256835940058e+02	-1.309881161214450018e-08
1.429974288940429972e+02	-2.415598048635609597e-08
1.425012664794919885e+02	1.289745105951309846e-09
1.419987258911129970e+02	-3.206873800536149690e-08
1.415091629028320028e+02	-2.027004488814989817e-08
1.410220947265620168e+02	-8.729214109726039639e-09
1.405236816406250000e+02	-2.596585156168750010e-08
1.400202560424800140e+02	-5.405629300253390092e-08
1.395204086303710085e+02	-1.939999296694399934e-08
1.390369033813479973e+02	-2.985757537550410038e-08
1.385343017578120168e+02	-1.375481146218600000e-08
1.380198211669919885e+02	-2.690068841522830284e-08
1.375093078613279829e+02	-2.229428976578349931e-08
1.370137176513669885e+02	-1.467616598061620042e-08
1.365126647949220171e+02	7.570795587704649855e-09
1.360097427368160083e+02	-3.017388982904709970e-08
1.355074310302730112e+02	-1.454340019727010061e-08
1.350210647583009802e+02	-1.864473554920620119e-08
1.345109939575199860e+02	-2.399426905054959887e-08
1.340158538818359943e+02	-4.480494709575760028e-08
1.335246963500979973e+02	-2.240964905958419926e-08
1.330272445678710085e+02	-2.667975093458270056e-08
1.325247573852539915e+02	-3.200665918342120335e-08
1.320125885009769888e+02	-3.550740841276740643e-08
1.315064468383789915e+02	1.966366930621840178e-08
1.310128707885740198e+02	-3.273982658508259340e-08
1.305226593017580115e+02	-2.344650047780509911e-08
1.300272216796879832e+02	-1.609914191340920124e-08
1.295431060791019888e+02	-2.192208985066830143e-08
1.290374755859379832e+02	-2.575546616420980177e-08
1.285555725097659945e+02	-8.102581966283319765e-09
1.280377311706539842e+02	-2.650407457237529850e-08
1.275295829772949929e+02	3.559870785888000012e-09
1.270343513488769958e+02	-1.299484842719350097e-08
1.265338592529300143e+02	-7.006768269206839399e-09
1.260282249450679899e+02	2.192263503171989821e-09
1.255159301757810084e+02	-7.851664336812270554e-09
1.249984817504879970e+02	-3.186007093475859985e-09
1.245232620239259944e+02	6.970866538868459763e-09
1.240226898193359943e+02	-1.682379661815720040e-08
1.235254020690920100e+02	-1.870099263285820297e-09
1.230293312072750069e+02	2.802727169684650529e-09
1.225252227783199857e+02	-2.458752106053799834e-08
1.220358734130859943e+02	-3.134491651589740746e-08
1.215521278381349930e+02	1.352601717249009902e-08
1.210346679687500000e+02	-3.583797268898869689e-10
1.205506324768070101e+02	-1.370325882997550020e-08
1.200366630554199929e+02	-3.856969216023270154e-08
1.195204467773439916e+02	-2.557983646571619977e-08
1.190202560424800140e+02	-1.877442557299669874e-08
1.185315551757810084e+02	-2.718493149289379847e-08
1.180429153442379970e+02	-1.668785431440889912e-08
1.175225791931150070e+02	-2.990832156301810029e-08
1.170273780822750069e+02	-2.952170547906240269e-08
1.165317192077639987e+02	-2.802327756485480110e-08
1.160220565795900001e+02	-2.126473863683549904e-08
1.155169830322270030e+02	-1.933626038448830105e-08
1.150285186767579972e+02	-2.614959744671129942e-08
1.145489311218260013e+02	-4.814084289196400517e-08
1.140623779296879974e+02	-4.623072358625030285e-08
1.135687026977540057e+02	-3.009432668954120238e-08
1.130433273315430114e+02	-2.474656452973310140e-08
1.125444717407229973e+02	-6.820653213853609941e-10
1.120460929870610016e+02	-1.439575714340870047e-08
1.115287475585939916e+02	-1.390665033378570020e-08
1.110240478515620026e+02	-1.442201772833360187e-08
1.105381965637210016e+02	-1.234186383953530106e-08
1.100379257202150001e+02	-9.976309047968450580e-09
1.095247001647949929e+02	-2.937760591651019931e-08
1.090215110778809873e+02	-3.225779211410790115e-08
1.085515174865719956e+02	-2.213054863790300036e-09
1.080531158447270030e+02	-1.663637266536829916e-08
1.075494270324710016e+02	-3.096023744638010317e-09
1.070519027709959943e+02	-1.632785390560620050e-08
1.065465087890620026e+02	-2.446098495969049777e-08
1.060461845397949929e+02	1.083129300183209944e-08
1.055385818481450144e+02	-3.964622611324730154e-08
1.050356979370120030e+02	-1.327681204837020026e-08
1.045482330322270030e+02	-2.637390807951110079e-08
1.040570793151860016e+02	8.507522394522610929e-09
1.035550041198730042e+02	-3.870609690901910302e-08
1.030537719726560084e+02	-7.132861286105258833e-09
1.025338821411129970e+02	-1.372313534458520043e-08
1.020562286376950141e+02	-3.303106864074140313e-08
1.015554237365719956e+02	-2.299085551030470088e-08
1.010632324218750000e+02	-2.673371023741009682e-08
1.005660018920900001e+02	-3.316173609926120166e-08
1.000722694396969956e+02	-1.793373471881270114e-08
9.956979370117191763e+01	-1.641601395727090091e-08
9.906418991088871451e+01	-1.657190407660570303e-08
9.857050323486329546e+01	-1.666341252647769988e-08
9.809320831298829546e+01	-8.896542181080359259e-09
9.759093475341801138e+01	-9.115144761199031103e-09
9.707343292236329546e+01	-2.746591187794910123e-08
9.657307052612300424e+01	-1.690767161974279891e-08
9.607391357421879263e+01	-7.865708831571180028e-09
9.556513214111329546e+01	-4.475714910251509848e-09
9.505778121948240766e+01	-5.650959606706579373e-09
9.456761169433589487e+01	-9.973075519185680345e-09
9.407733154296879263e+01	-1.232837995832999907e-08
9.356805419921879263e+01	-3.692278211606060247e-08
9.307002258300779829e+01	-1.211960964974340111e-08
9.257569122314448862e+01	-1.344557919051020182e-08
9.208249282836909799e+01	-1.883300030994329898e-08
9.157619857788090201e+01	-2.974578952087950231e-08
9.106035995483399859e+01	-1.669265778364189732e-08
9.057137298583980112e+01	-1.048439305607489896e-08
9.008406066894529829e+01	-9.059525828807980084e-09
8.957262420654301138e+01	-4.342085864090220368e-09
8.907687377929691763e+01	-1.852789003831109859e-08
8.858799743652339487e+01	3.522243264760959687e-09
8.808462905883790484e+01	-3.125918963517000134e-09
8.759692001342769174e+01	7.353555884073579593e-10
8.710359954833980112e+01	6.392341933637039936e-09
8.660395812988279829e+01	-1.983998921762670022e-08
8.610777282714839487e+01	-8.839054255953191266e-09
8.561647033691409092e+01	-3.301982108152689691e-09
8.509344863891600141e+01	5.203920083135039648e-09
8.456550979614259234e+01	-1.528741157418600127e-08
8.404368972778320312e+01	-1.412100344610499985e-08
8.356790924072269888e+01	-1.264142011180730221e-09
8.307984161376950283e+01	-1.983641403260480055e-09
8.257089614868159799e+01	7.021369504116420444e-09
8.206962585449220171e+01	6.250981447328161027e-09
8.155287170410159092e+01	9.057236890437079800e-09
8.103391647338870030e+01	3.222673645248300183e-09
8.055848312377929688e+01	2.287458061553799968e-09
8.006406402587890625e+01	1.478828976630850140e-08
7.957564926147459516e+01	-4.251673097288490079e-10
7.906060409545899859e+01	2.219063052128810153e-08
7.854896926879879970e+01	8.179338045125299957e-09
7.803816986083980112e+01	1.056158813284310028e-08
7.754383087158200283e+01	1.314957108612040072e-09
7.704421615600590201e+01	5.904769024564709944e-08
7.651946258544920454e+01	1.735912068113139867e-08
7.601407241821290484e+01	4.013794823247280320e-09
7.553866577148440342e+01	-1.226682432388669738e-09
7.504035186767579546e+01	3.876975924584279796e-08
7.452871322631840201e+01	3.472596860221419969e-08
7.403065109252929688e+01	1.483390890244199906e-08
7.351660156250000000e+01	3.230292933888290229e-08
7.301092529296879263e+01	1.087888576405099958e-08
7.251871109008790484e+01	4.136302237140010135e-09
7.200967788696290484e+01	1.071690388120959985e-08
7.151161956787109375e+01	5.936821860632900321e-08
7.102602767944340201e+01	-8.446705166469441228e-09
7.050045776367190342e+01	5.069839151412209641e-08
6.999930572509769888e+01	-9.597312793963778813e-09
6.950450515747070312e+01	3.724687858697959511e-08
6.901823425292970171e+01	1.285880250965659856e-08
6.849068450927730112e+01	1.057599772888609904e-08
6.796620559692379970e+01	8.645491063229429599e-09
6.747398376464839487e+01	-1.593071690030339952e-08
6.698282241821290484e+01	-2.472747131804759868e-08
6.647260284423829546e+01	-9.595160218922541345e-09
6.596240234375000000e+01	-4.128394170687019547e-08
6.545216751098629970e+01	-2.133486796862689696e-09
6.496471786499020595e+01	5.279287194597500005e-09
6.445787811279299717e+01	-2.231220144073819805e-08
6.395442390441889557e+01	2.929195177790059909e-08
6.345091629028320312e+01	-1.185002695000790095e-08
6.295432472229000354e+01	-7.736753545774591115e-09
6.244741249084470525e+01	1.047209038576600020e-08
6.193035888671870026e+01	7.392744538346419852e-09
6.144686126708979401e+01	-1.094087358455459997e-10
6.094708442687990413e+01	9.321898300628010113e-09
6.042995262145999646e+01	1.342513367342250068e-08
5.991908836364749646e+01	3.638902167979779877e-08
5.941275405883789773e+01	5.522257011379910756e-08
5.891759490966799717e+01	1.366616645522519971e-08
5.842106819152829900e+01	2.509987341847069735e-08
5.791467666625979405e+01	-1.209518702541199939e-08
5.740725135803220525e+01	1.735164027046939897e-08
5.690791130065920100e+01	1.907164355107930031e-08
5.641227912902829900e+01	1.215781530554399882e-08
5.590776634216310725e+01	1.653671244688509881e-08
5.540398597717290130e+01	-3.494499901423220335e-09
5.489588546752929688e+01	1.001684073082189954e-08
5.440186882019040127e+01	1.689086810329110167e-08
5.387199401855470882e+01	1.092830990462229999e-08
5.335417938232419743e+01	1.522853170760460045e-08
5.286466789245610443e+01	-5.586803466839469987e-09
5.238182640075680041e+01	5.835520532354280070e-08
5.189467048645020242e+01	1.539068449302790206e-08
5.139207649230959873e+01	2.435370951696520233e-08
5.086049652099610086e+01	3.803397240107739889e-08
5.037162208557129617e+01	1.867072925175899903e-08
4.986365699768069959e+01	2.616389206760509812e-08
4.937931823730470882e+01	3.177287481575950706e-08
4.888135910034179688e+01	1.372353562672859965e-08
4.837366867065429688e+01	2.978302096347939973e-08
4.786982345581049714e+01	4.343113979558719838e-08
4.735735511779779472e+01	5.054533061855889866e-08
4.684788703918459873e+01	1.268236159310560027e-08
4.635008811950680041e+01	3.691451256965089899e-08
4.584449958801270242e+01	1.572666590568409749e-08
4.534591102600099788e+01	9.002150191234800534e-09
4.484627532958979401e+01	4.687214127498209920e-08
4.433782196044919743e+01	3.273024262104089779e-08
4.382601356506349788e+01	2.800574897242440119e-08
4.331382560729979758e+01	2.669996785088859848e-08
4.282395935058590197e+01	3.293796083981170090e-08
4.232346916198729758e+01	2.495089955635519866e-08
4.182165336608890271e+01	4.999272952903990374e-08
4.131662940979000354e+01	2.114458303456490111e-08
4.081015777587889914e+01	2.645196535656089777e-08
4.028653144836429334e+01	2.954822677797799747e-08
3.979879188537599788e+01	4.044261178355419912e-08
3.929128265380860086e+01	1.603349123152540141e-08
3.878821182250980115e+01	1.939687497358080227e-08
3.830675506591800428e+01	3.440945059226350081e-08
3.780808067321779475e+01	1.824924805965720195e-08
3.730167770385740056e+01	4.950468383354490093e-08
3.679747200012210584e+01	3.906658953166959727e-08
3.627600097656250000e+01	2.995175010351029367e-08
3.578427124023439632e+01	3.695269009278359914e-08
3.528086471557620740e+01	6.289098998454250296e-08
3.478271865844730115e+01	3.739700756118490353e-08
3.429004859924319959e+01	7.824316206209331184e-08
3.378727149963379617e+01	5.686135100984829803e-08
3.328608322143549714e+01	6.430783908462370753e-08
3.277821731567379970e+01	7.122512807012030431e-08
3.227873611450200286e+01	8.729176247749090391e-08
3.177641296386719816e+01	5.615630443001679076e-08
3.126528167724610441e+01	5.490050289464810017e-08
3.076094627380370028e+01	7.081013883880289168e-08
3.026812934875489702e+01	6.859903918044709504e-08
2.974775505065919745e+01	8.521434662919760212e-08
2.925427627563479760e+01	6.601258542698639733e-08
2.875389671325680396e+01	6.114408837875950056e-08
2.825780391693119853e+01	9.401524802440469815e-08
2.776981163024899857e+01	8.218995450384810095e-08
2.727980613708500002e+01	8.265335341161609983e-08
2.676836299896239879e+01	1.027120608480660026e-07
2.626447391510010121e+01	7.490629720998230113e-08
2.575133609771729937e+01	1.163815670372559968e-07
2.525102424621580255e+01	9.616515235645981002e-08
2.476072883605960229e+01	1.038095518697019977e-07
2.426542472839360087e+01	1.195632446307180256e-07
2.376328086853030186e+01	9.646155111153518713e-08
2.327762317657469637e+01	1.311537547839830096e-07
2.277015018463130147e+01	1.120140488611519824e-07
2.226547050476069955e+01	1.210505814492500015e-07
2.177239227294920099e+01	1.171543950207730015e-07
2.127641963958739879e+01	1.172955540635050019e-07
