#  temperature dependence of magnetization of quartz holder at 2T
#   temperature (K) 	 M/H (emu)
2.750421752929690342e+02	-1.596155437938089980e-08
2.755349273681640057e+02	-1.876992099145459888e-08
2.760412902832030113e+02	-9.252097739652410221e-09
2.765451965332030113e+02	-2.230581068953980044e-08
2.770652465820309658e+02	-1.836737961791390000e-08
2.775637664794920170e+02	-2.086871693576529838e-08
2.780508117675780113e+02	-1.514903812795039924e-08
2.785433959960940342e+02	-2.739347446569029840e-08
2.790407257080079830e+02	-1.599425437579389859e-08
2.795598297119140057e+02	-1.636448643439060276e-08
2.800522460937500000e+02	-1.788814156504460123e-08
2.805412139892579830e+02	-1.370139487253679953e-08
2.810382690429690342e+02	-1.262955242969620009e-08
2.815295867919920170e+02	-2.968212187089070180e-08
2.820396423339839771e+02	-1.770995157044139785e-08
2.825377044677730396e+02	-2.629902343322689920e-08
2.830350036621089771e+02	-1.936080156608620046e-08
2.835355377197269604e+02	-9.137282341482141590e-09
2.840423889160160229e+02	-1.323799565113580030e-08
2.845415802001950283e+02	-1.363180888335720006e-08
2.850296783447269604e+02	-3.469134235959100223e-08
2.855237121582030113e+02	-2.025329451930950141e-08
2.860180511474609943e+02	-1.777663309916409906e-08
2.865326232910160229e+02	-1.565376107403610159e-08
2.870207214355469887e+02	-4.443101247205500164e-08
2.875332031250000000e+02	-2.543243328036410191e-08
2.880250091552730396e+02	-1.956920451264670027e-08
2.885137939453130116e+02	-1.441965013758290188e-08
2.890204467773440342e+02	-2.046223585895440030e-08
2.895095062255859943e+02	-1.508967279840940088e-08
2.900036163330079830e+02	-1.441095830044299897e-08
2.905063629150390057e+02	-2.364278523969519955e-08
2.910070800781250000e+02	-2.440331208251269918e-08
2.915046997070309658e+02	-3.482466757785279736e-08
2.919940490722660229e+02	-2.427995424974430111e-08
2.924868621826170170e+02	-2.166416156164300289e-08
2.929919433593750000e+02	-1.608783244320739983e-08
2.935007019042969887e+02	-1.680123213870240003e-08
2.939907073974609943e+02	-8.124008267027420897e-09
2.945071258544920170e+02	-2.145011131393310063e-08
2.949997863769530113e+02	-2.386398907421160147e-08
2.955207366943359943e+02	-1.226076825534269951e-08
2.960565185546869884e+02	-1.448344472200419960e-08
2.965479125976559658e+02	-1.737191306509169973e-08
2.970198364257809658e+02	-2.971647478283219926e-08
2.975161743164059658e+02	-6.663132902107969723e-09
2.979966125488280113e+02	-2.708042202020720228e-08
2.985041656494140057e+02	-1.868579348015349995e-08
2.989593658447269604e+02	-2.390378716481809793e-08
2.993024444580079830e+02	-2.714190654108939697e-08
2.995099182128910229e+02	-3.088690595515750043e-08
2.996452178955079830e+02	-3.223420684449999661e-08
2.997364349365230396e+02	-4.235698351077299490e-08
2.997997589111329830e+02	-2.147287044940650023e-08
2.998458251953130116e+02	-3.233749288283219753e-08
2.998805236816410229e+02	-3.518612899059309658e-08
2.999060974121089771e+02	-2.798156069145120346e-08
2.999270172119140057e+02	-2.591862197529060033e-08
