#  temperature dependence of magnetization of quartz holder at 7T
#   temperature (K) 	 M/H (emu)
1.880527191162110228e+02	-3.421483854816849604e-08
1.875579528808590055e+02	-5.300984096889360520e-09
1.870645599365230112e+02	-1.115279791833020072e-08
1.865866622924800140e+02	-1.572848088896560226e-08
1.860735931396480112e+02	-2.298269764023640190e-08
1.855823898315429972e+02	-2.554293258179950281e-08
1.850594024658199999e+02	-1.501490974955260047e-08
1.845375823974610228e+02	-4.793705597712830290e-08
1.840341186523440058e+02	-5.710339598696559797e-08
1.835447082519530113e+02	-4.483868042852110089e-08
1.830468139648440058e+02	-3.614998093818320299e-09
1.825509796142580115e+02	-2.998687667975870630e-08
1.820527114868159799e+02	-4.514690556555330438e-08
1.815643081665039915e+02	-7.060845352806949066e-08
1.810598754882809942e+02	-4.172420862427370168e-08
1.805575332641600141e+02	-4.389274671801599872e-08
1.800600814819340201e+02	-2.395052890802580020e-08
1.795584869384769888e+02	-4.295437745441370083e-08
1.790472335815429972e+02	-3.133291558165100282e-08
1.785654220581050140e+02	-5.411669386996929471e-08
1.780588073730469887e+02	-3.242408510954169912e-08
1.775694122314449999e+02	-3.574359367772339431e-08
1.770703201293949860e+02	-5.096788980113300397e-08
1.765572052001949999e+02	-3.549936159945120394e-08
1.760514221191409945e+02	-7.233616244592180405e-08
1.755786056518550140e+02	-4.599528576649349191e-08
1.750752334594729973e+02	-2.993851618403100257e-08
1.745649642944340201e+02	-8.858713487738849790e-08
1.740661849975590201e+02	-4.723528103371459734e-08
1.735533218383789915e+02	-5.408294504434289704e-08
1.730461502075199860e+02	-2.188424435313740036e-08
1.725690307617190058e+02	-4.619145554079080166e-08
1.720638122558590055e+02	-5.137204831924919980e-08
1.715641098022460085e+02	-5.322751131178530206e-08
1.710771636962890057e+02	-4.821326094195790455e-08
1.705748367309570028e+02	-1.313489032515840056e-09
1.700852508544919885e+02	-1.272203549488419837e-08
1.695924835205080115e+02	-4.394816191492350410e-08
1.690653228759769888e+02	-5.496930725483809693e-08
1.685296783447269888e+02	-6.385970795749009344e-08
1.680611114501949999e+02	-4.387600674334590102e-08
1.675757293701169885e+02	-5.188501360272570116e-08
1.670694961547850141e+02	-7.714626798923760017e-08
1.665540695190429972e+02	-4.239936080993290115e-08
1.660513458251949999e+02	-8.485228219120550673e-09
1.655756530761720171e+02	-5.873078046719480715e-08
1.650856552124020027e+02	-2.158308420207889924e-08
1.645773315429690058e+02	-6.686594562696189966e-08
1.640882263183590055e+02	-2.299047934084990260e-08
1.635884780883789915e+02	-3.712286460325610133e-08
1.630852813720699999e+02	-2.975293593448270091e-08
1.625903854370120030e+02	-7.558290533200469703e-08
1.620940322875979973e+02	1.383930620233719953e-08
1.616016921997070028e+02	-2.023434880855139954e-08
1.610916366577149859e+02	-4.181109491669529910e-08
1.605848007202149859e+02	-3.522641403244700675e-08
1.600923995971679972e+02	-3.073627082518249966e-08
1.595910720825199860e+02	-1.887950963347280002e-08
1.590820999145509802e+02	-6.934616113691790564e-08
1.585788955688479973e+02	-2.979846425865899925e-08
1.580641326904300001e+02	-4.969128658665569747e-08
1.575710906982419885e+02	-7.258887443994919924e-08
1.570691757202149859e+02	-5.743366251787820193e-08
1.565860061645509802e+02	-2.067597528034810081e-08
1.560941085815429972e+02	-4.996244353019429769e-08
1.556007385253909945e+02	-3.803536685654799954e-08
1.550982360839840055e+02	-7.446486487353469747e-08
1.546021728515620168e+02	-3.114581221562809814e-08
1.540933380126949999e+02	-5.168893085354889843e-08
1.536104583740230112e+02	-3.885819171791419709e-08
1.530988082885740198e+02	-3.832323820357180388e-08
1.525774917602539915e+02	-4.721460118995349593e-08
1.520822448730470171e+02	-3.344710617347019928e-08
1.515782394409179972e+02	-2.284730017976509669e-08
1.510830459594729973e+02	-3.861361511572110249e-08
1.505876388549800140e+02	-4.714597979501959942e-08
1.500935821533199999e+02	-7.806250290129201738e-09
1.495976562500000000e+02	-4.549737695275960084e-08
1.490847244262699860e+02	-3.621548794800359916e-08
1.485913009643549856e+02	-2.667098405106279816e-08
1.480937957763669885e+02	-5.112118386647519268e-08
1.476039428710940058e+02	-1.836453417066170006e-08
1.471045837402340055e+02	-4.241794514263129770e-08
1.465948181152340055e+02	-4.603357595658429825e-08
1.460820236206049856e+02	-4.515908826211410317e-08
1.455874023437500000e+02	-2.991150349445740251e-08
1.450830688476559942e+02	-3.358848872013059628e-08
1.445868682861330115e+02	-2.564944612213569913e-08
1.440977172851559942e+02	-3.500209326612330405e-08
1.436015243530270027e+02	-4.931638754072669981e-08
1.431013412475589917e+02	-2.966484303789020326e-08
1.425793762207029829e+02	-3.270952350688919943e-09
1.420742111206049856e+02	-4.265697350327979684e-08
1.415876312255859943e+02	-3.459083980148730423e-08
1.410877227783199999e+02	-1.992372251689919683e-08
1.405974655151370030e+02	-3.823224493374019572e-08
1.401018524169919885e+02	-5.059264377878240444e-08
1.395994415283199999e+02	-5.647650485258249947e-08
1.390947647094729973e+02	-1.965935327991279829e-08
1.386005325317379970e+02	-4.257603135160079908e-08
1.380879440307620030e+02	-4.659561377066879929e-08
1.375857162475589917e+02	-3.015406404153179932e-08
1.370598449707029829e+02	-2.611994029516580178e-08
1.365574035644529829e+02	-2.007426240706939907e-08
1.360840682983399859e+02	-4.193766992065439587e-08
1.355966567993160083e+02	-5.339115693380489649e-08
1.351036529541019888e+02	-2.760049330549350405e-08
1.346022720336910083e+02	-6.073621417660360748e-08
1.341002426147460085e+02	-3.612136480349119863e-08
1.335988159179690058e+02	-3.543053877727240532e-08
1.331066284179690058e+02	-2.412392653538149882e-08
1.326092453002929972e+02	-1.609870313255140048e-08
1.321176071166990198e+02	-1.756630539296659708e-08
1.316123657226559942e+02	-4.394233864420479936e-08
1.311055297851559942e+02	-2.466295381466660284e-08
1.305972824096679972e+02	-1.147680378381679973e-08
1.301165847778320028e+02	-3.684200696804630298e-08
1.296086959838870030e+02	-1.346948022668080057e-08
1.290933303833009802e+02	-5.114723605613400214e-08
1.285971221923830115e+02	-4.272961884708109922e-08
1.280889968872070028e+02	-3.324757124747759624e-08
1.275739860534670100e+02	-3.075162361818439660e-08
1.270865745544429899e+02	-2.125560226075640024e-08
1.265907287597660087e+02	-4.553432517251280188e-09
1.260927543640139987e+02	-4.355272330486339759e-08
1.256043357849119957e+02	-4.219987588135450775e-08
1.251039123535160087e+02	-3.977024418388540318e-08
1.246048088073730042e+02	-2.858376889636200061e-08
1.240937690734860013e+02	-2.663839846582979723e-08
1.235797462463380043e+02	-2.366204137204849873e-08
1.230936889648439916e+02	-2.185066082924370264e-08
1.226003456115719956e+02	-1.462906227545990026e-08
1.220867118835449929e+02	-3.376122447295899672e-08
1.215978355407710012e+02	-4.189072877827860168e-08
1.210896911621089913e+02	-4.998473999537160395e-08
1.206113052368160083e+02	-1.980724230619040076e-08
1.201196899414060084e+02	-3.994664915706710371e-08
1.196229209899899928e+02	-2.405692580554570118e-08
1.191244850158690127e+02	-4.627962064661650754e-08
1.186074066162109943e+02	-2.933765839934689924e-08
1.180936698913569955e+02	-8.558862621967319676e-09
1.175931320190430114e+02	-2.295896721066279827e-08
1.170986557006839917e+02	-3.187998936017039806e-08
1.166069679260250069e+02	-5.627045559850809698e-08
1.161217422485349999e+02	-4.070204472566120274e-08
1.156026649475100072e+02	-2.901262456621130242e-08
1.150969886779789988e+02	-1.920426693428180085e-08
1.145834655761720029e+02	-2.953167066650519905e-08
1.140981941223139984e+02	-4.985666444479089703e-08
1.136111259460449929e+02	-4.335471581972209562e-08
1.131062355041500069e+02	-3.288842797449540174e-08
1.126115989685059873e+02	-1.433124611620539972e-08
1.121113357543950144e+02	-2.950984799093700098e-08
1.116231422424320101e+02	-1.824049871108210100e-08
1.111282615661619957e+02	-3.636083471435210217e-08
1.105849761962890057e+02	-4.555432892850929376e-09
1.101028785705570101e+02	-2.690110951172200357e-08
1.096011276245120030e+02	-3.013795824571089882e-08
1.091071701049800140e+02	-2.014508956601760213e-08
1.086168746948240056e+02	-1.720441542676220099e-08
1.081141967773439916e+02	-3.940297072011790049e-08
1.076147003173829972e+02	-4.858669943304309644e-08
1.071231498718260013e+02	-1.726076576707330111e-08
1.065942802429199929e+02	-3.900109550321629855e-08
1.060964851379389984e+02	8.108181408504580174e-09
1.056095275878910087e+02	-2.348590548699890187e-08
1.051184349060059873e+02	-2.754675835082149954e-08
1.046115341186520027e+02	-4.607052143548879357e-08
1.041204719543460016e+02	-1.930044083993020086e-08
1.036207962036129970e+02	-3.830920463408950088e-08
1.031228408813479973e+02	-1.473992645337099974e-08
1.026280860900880043e+02	-8.354736043208749999e-09
1.021200790405270027e+02	-1.129785528650920022e-08
1.016150207519529971e+02	-2.903954972456799644e-08
1.011007919311520027e+02	-2.771980802783769917e-08
1.006206970214839913e+02	-5.693127764902920466e-09
1.001246185302729970e+02	-4.885277105981109966e-09
9.961808395385740766e+01	-2.492621804719810287e-08
9.910602188110350141e+01	-2.256169499622560053e-08
9.859562683105470171e+01	-3.583859538874730054e-08
9.810532379150390625e+01	-1.359605248817940043e-08
9.760791015625000000e+01	-4.044800446291689995e-08
9.710460281372070312e+01	-2.514508543200539991e-08
9.661556625366209516e+01	-2.653389624703399709e-08
9.611768722534179688e+01	-2.235126714976990256e-08
9.561716461181640625e+01	-1.194949362121000213e-09
9.510697555541990766e+01	1.371623100841460046e-09
9.461749267578120737e+01	-2.037185255698789991e-08
9.411972045898441763e+01	-2.620619237702069924e-08
9.361765289306640625e+01	-2.324587799946459841e-08
9.312436676025390625e+01	1.052371299686100009e-08
9.263192367553709516e+01	-3.447900516061680085e-09
9.212039566040040484e+01	1.622814841346860384e-08
9.163799667358399859e+01	1.634180920380029976e-08
9.113816833496089487e+01	-3.515833117686370128e-08
9.062215805053709516e+01	-1.565842712824559987e-08
9.011874389648441763e+01	-2.875213567468149721e-08
8.960456085205079546e+01	-2.507042564343290031e-08
8.911359786987300424e+01	1.502249829740840225e-08
8.861318969726558237e+01	1.307666497310419979e-09
8.810097503662109375e+01	-4.141579256076239827e-08
8.762023544311519174e+01	-3.977760746120220463e-08
8.713109207153320312e+01	-3.450855042775690287e-08
8.663941955566410513e+01	1.166860848677909889e-08
8.613580703735350141e+01	1.652730777416100041e-08
8.562614059448240766e+01	-2.472870245208700437e-08
8.512059783935549717e+01	-2.981928569265710177e-08
8.460992050170899859e+01	-3.159124291597100503e-09
8.411808395385740766e+01	-9.158731285244970476e-09
8.363206863403320312e+01	-1.886484924821000061e-08
8.313378524780270595e+01	-1.039686500909079967e-08
8.261309432983399859e+01	-4.094000389253050041e-08
8.210889434814450283e+01	-4.060508455192920186e-08
8.159274673461909799e+01	-1.573180036187709920e-08
8.110766601562500000e+01	-3.681131238417940137e-08
8.060079574584959516e+01	-3.002195255998569758e-08
8.008980560302730112e+01	-1.322148363391909858e-08
7.958694839477540484e+01	-3.126636225977690495e-08
7.909331512451170454e+01	-9.402165108437799870e-09
7.858575439453129263e+01	1.441388533520939865e-10
7.808372497558590908e+01	-2.585679493206589831e-08
7.756133651733399859e+01	1.922502808800009991e-08
7.706675720214840908e+01	-3.524242655611249581e-08
7.656700515747070312e+01	-1.954565574866109939e-08
7.606237411499020595e+01	2.038088812333409810e-08
7.556194305419920454e+01	-6.778343758579330309e-09
7.505985641479490766e+01	2.960449511526209666e-08
7.454406738281250000e+01	-2.801250266318330207e-08
7.405392456054690342e+01	-3.037392918378990214e-08
7.354986953735350141e+01	3.726966226330760353e-09
7.304872512817379970e+01	-2.473530709300609835e-08
7.254087829589840908e+01	9.906516052981189753e-09
7.203482437133790484e+01	-6.641110307740360083e-09
7.151818466186520595e+01	2.195116028596659864e-08
7.101184844970700283e+01	-7.559599762154029599e-09
7.053240966796879263e+01	-3.821853966792209482e-08
7.002758026123049717e+01	-1.873201080392070248e-08
6.952925491333009234e+01	-1.596112718905820107e-08
6.902954101562500000e+01	3.303515255493630205e-08
6.852732849121089487e+01	-7.745651388380380583e-09
6.802193069458009234e+01	-3.234882717201080065e-08
6.752947235107420454e+01	3.950389671538140304e-08
6.701917266845700283e+01	2.014379877379860111e-08
6.650552749633790484e+01	-2.610946054744720099e-08
6.598512268066410513e+01	5.891183723985090114e-08
6.549450302124020595e+01	-3.057622211404820186e-08
6.499032211303709516e+01	7.298850775611619369e-08
6.448759078979490766e+01	6.694444217504999515e-08
6.398672294616699929e+01	4.158193415951139854e-08
6.348306846618650212e+01	3.013935032344089591e-08
6.297535705566409803e+01	5.025740504036519433e-08
6.246941375732419743e+01	-6.984294011063590442e-09
6.196438026428220525e+01	3.020249648359859912e-08
6.145532035827639561e+01	6.398915333857520955e-09
6.096048927307129617e+01	4.285398849397160606e-08
6.046591186523439632e+01	3.848261815977579693e-08
5.995970344543459873e+01	6.928945373395821256e-08
5.946218109130860086e+01	4.618855903047650278e-08
5.894327735900879617e+01	3.815115873775460725e-09
5.843361854553220525e+01	7.528872698888559999e-08
5.791612434387209873e+01	8.098932034300490101e-08
5.740280914306639914e+01	2.916715952334740302e-08
5.692408561706540127e+01	8.846114149025401005e-08
5.643048095703129974e+01	1.560034343248569976e-08
5.591606712341310725e+01	6.050043443119579855e-08
5.540680122375490413e+01	5.064506680022019812e-08
5.489706611633300071e+01	6.931952231403500136e-09
5.440270042419430041e+01	1.259527277655100018e-07
5.389134597778320312e+01	5.096795719692010030e-09
5.339860534667970882e+01	1.271524896515780099e-08
5.289899635314939275e+01	3.253464991391829888e-08
5.238256072998049717e+01	2.716084223636459695e-08
5.187018775939939275e+01	7.941445692162310406e-08
5.138009262084960227e+01	8.658973925660469000e-08
5.085349273681639914e+01	6.143985489691979909e-08
5.036518096923830257e+01	8.722615396719610054e-08
4.985352516174319959e+01	6.335543962441220592e-08
4.935636901855470882e+01	3.068419682108509375e-08
4.886153984069820666e+01	3.450944012077490364e-08
4.834561920166020599e+01	9.558737774494038240e-08
4.784069824218750000e+01	1.275773960906680001e-08
4.734708976745610443e+01	5.995709190893319988e-08
4.682246780395509944e+01	4.882485276987780260e-09
4.633701133728029475e+01	6.221367801424810038e-08
4.582815933227539773e+01	6.747090609174559177e-08
4.531612777709960227e+01	4.205609340622589352e-08
4.482682800292970882e+01	8.240317968082018908e-08
4.433201789855959873e+01	6.143095246800629740e-08
4.381287765502929688e+01	-1.728998619426900093e-09
4.330891990661620383e+01	3.661526751595290426e-08
4.280288124084470525e+01	5.103281503796660580e-08
4.231001091003420100e+01	2.175192034580470082e-08
4.179717063903810015e+01	4.659342951059799880e-08
4.130311393737789416e+01	3.618733225875220541e-08
4.081273651123050428e+01	8.191993958884691430e-08
4.031901359558110443e+01	3.679214353410500135e-08
3.980382919311519885e+01	5.210195867021919907e-08
3.929048347473139557e+01	3.505705805824640539e-08
3.877440452575680041e+01	1.192474152574100095e-07
3.826982688903810015e+01	4.562330300112620138e-08
3.776679801940920100e+01	7.593295590024039844e-08
3.727326011657709870e+01	-9.262305766978370036e-10
3.676790428161620383e+01	6.808189219468598907e-08
3.625792694091800428e+01	1.170194396232389958e-07
3.576787185668950286e+01	5.757441993903980455e-08
3.525764846801759944e+01	9.082014530606369409e-08
3.476040840148930045e+01	5.605343421827400974e-08
3.426081466674799714e+01	7.376710287481290235e-08
3.376592254638669743e+01	1.419932624298700054e-07
3.324402427673339844e+01	4.613419035674299604e-08
3.273592567443849788e+01	7.472466780046999650e-08
3.222638893127439985e+01	3.337172277577129782e-08
3.172454929351809838e+01	9.646748179787320373e-08
3.121352005004879970e+01	5.810663343607070389e-08
3.071801853179930220e+01	8.519714438863709756e-08
3.022365951538089845e+01	1.064140848453530058e-07
2.971905040740969994e+01	1.277341935143030096e-07
2.921747207641600141e+01	8.898303804420039172e-08
2.871047592163089845e+01	1.172164281775069902e-07
2.820498085021969814e+01	5.150876709363040330e-08
2.770475101470950108e+01	8.269828596017160649e-08
2.719571399688719637e+01	1.578073477372419855e-07
2.670001029968260298e+01	8.187267074325849595e-08
2.620861530303960407e+01	8.483478504308859838e-08
2.570282936096189985e+01	1.274094836755819955e-07
2.520114326477049715e+01	1.144563022707930050e-07
2.469390678405760298e+01	1.238589998236289973e-07
2.418081855773930045e+01	1.487877380596030064e-07
2.370023632049560192e+01	1.762390645132269917e-07
2.319999313354489701e+01	1.433539946477200125e-07
2.269988250732420099e+01	1.533793715701649908e-07
2.220226192474369853e+01	1.215595955440019849e-07
2.170340442657469637e+01	1.519002089106429945e-07
